epoch,loss,accuracy,val_loss,val_accuracy
86,5.060931205749512,0.04743000119924545,4.470606327056885,0.11339999735355377
87,5.0619001388549805,0.04690000042319298,4.472687721252441,0.11209999769926071
88,5.057558536529541,0.04774000123143196,4.472712516784668,0.11089999973773956
89,5.058077335357666,0.04837999865412712,4.467262268066406,0.11100000143051147
90,5.054150104522705,0.04887999966740608,4.464906215667725,0.11069999635219574
91,5.052909851074219,0.04918000102043152,4.46560001373291,0.1111999973654747
92,5.0558576583862305,0.04927999898791313,4.4615936279296875,0.11249999701976776
93,5.053807735443115,0.04986000061035156,4.465050220489502,0.11029999703168869
94,5.054965019226074,0.04887000098824501,4.4621686935424805,0.1128000020980835
95,5.05477237701416,0.04958999902009964,4.462812423706055,0.11259999871253967
96,5.055019855499268,0.04901999980211258,4.46359395980835,0.11129999905824661
97,5.057157516479492,0.04916999861598015,4.463731288909912,0.11190000176429749
98,5.054431438446045,0.04868000000715256,4.464224815368652,0.11270000040531158
